caso_id,perfil,mensaje,intencion_esperada,subintencion_esperada,intencion_resuelta,subintencion_resuelta,confianza,estado,requiere_aclaracion_esperado,requiere_aclaracion_resuelto,modo_intervencion_esperado,modo_intervencion_resuelto,razon_aclaracion,slots_faltantes_esperados,slots_faltantes_resueltos,slots_faltantes_correctos,clave_pregunta_esperada,clave_pregunta_resuelta,clave_pregunta_correcta,lectura_excluida_activada,mensaje_aclaracion,intencion_correcta,subintencion_correcta,aclaracion_correcta,modo_intervencion_correcto,reglas_aplicadas,candidatos,error
caso_011,perfil_01_coloquial_presupuesto,"Mi llave, el presupuesto lo reviso después; en este turno necesito esto: estoy entre róbalo y mojarra; ¿cuál es más suave y fácil de comer? Quiero compararlos por ese criterio antes de escoger; todavía no estoy pidiendo ninguno.",catalogo,comparar_productos,catalogo,comparar_productos,0.8280239403607246,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,needs_business_lookup,[],[],True,comparison_lookup,comparison_lookup,True,False,Debo consultar la información de los platos para compararlos con ese criterio.,True,True,True,True,"[""PRIORITY_PRODUCT_COMPARISON""]","[{""intent"": ""catalogo"", ""subintent"": ""comparar_productos"", ""score"": 1.48, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.78, ""detail"": ""PRODUCT_COMPARISON""}, {""source"": ""PriorityRule"", ""weight"": 0.7, ""detail"": ""explicit_product_comparison""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.868, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.24, ""priority"": 70, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:robalo""}, {""source"": ""PhraseMatcher"", ""weight"": 0.12, ""detail"": ""PRODUCTO_BASE:mojarra""}]}]",
caso_012,perfil_01_coloquial_presupuesto,"Pana, aunque estoy midiendo la plata, mi solicitud concreta es: quisiera saber cuáles almuerzos ejecutivos tienen disponibles dentro de la carta regular. Necesito conocer los platos de esa categoría, no recibir el archivo completo del menú.",catalogo,consultar_categoria,catalogo,consultar_categoria,0.4872669809581095,ambiguous,False,True,resolved,needs_user_clarification,close_candidates,[],[],True,,close_candidates,False,False,Tu mensaje admite dos interpretaciones. ¿Qué deseas hacer?,True,True,False,False,[],"[{""intent"": ""catalogo"", ""subintent"": ""consultar_categoria"", ""score"": 0.68, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATEGORY_QUERY""}, {""source"": ""PhraseMatcher"", ""weight"": 0.18, ""detail"": ""CATEGORIA:almuerzos_ejecutivos""}]}, {""intent"": ""menu"", ""subintent"": ""solicitar_menu"", ""score"": 0.6, ""priority"": 80, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.3, ""detail"": ""SERVICIO:menu_pdf""}, {""source"": ""PhraseMatcher"", ""weight"": 0.3, ""detail"": ""SERVICIO:menu_pdf""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_disponibilidad_producto"", ""score"": 0.144, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""disponer""}]}, {""intent"": ""pago"", ""subintent"": ""consultar_medio_pago"", ""score"": 0.12, ""priority"": 75, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.12, ""detail"": ""aceptar""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.096, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}]",
caso_013,perfil_01_coloquial_presupuesto,"Parce, estoy cuidando las lucas, pero ahora no pregunto por precios: ¿qué opciones de la carta pueden ofrecer sin lácteos, teniendo en cuenta esa restricción? Uso la restricción para filtrar la carta; no estoy reportando una alergia ni haciendo un pedido.",catalogo,consultar_categoria_por_restriccion,seguridad_alimentaria,consultar_alergenos,0.6876403404135962,needs_human_safety_validation,True,True,needs_business_lookup,needs_human_safety_validation,needs_human_safety_validation,[],[],True,restriction_catalog_lookup,safety_validation,False,False,"Por seguridad, debo validar ingredientes y preparación con el personal del restaurante.",False,False,True,False,"[""PRIORITY_SAFETY_FIRST""]","[{""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 1.086, ""priority"": 100, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.336, ""detail"": ""alérgico""}, {""source"": ""PriorityRule"", ""weight"": 0.75, ""detail"": ""safety_first""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_categoria_por_restriccion"", ""score"": 0.82, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""CATEGORY_DIETARY_RESTRICTION""}]}, {""intent"": ""precio"", ""subintent"": ""consultar_precios_generales"", ""score"": 0.644, ""priority"": 95, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PRICE_GENERAL""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""precio""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.62, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""MODIFICATION_REMOVE""}]}, {""intent"": ""menu"", ""subintent"": ""solicitar_menu"", ""score"": 0.6, ""priority"": 80, ""reasons"": [{""source"": ""PhraseMatcher"", ""weight"": 0.3, ""detail"": ""SERVICIO:menu_pdf""}, {""source"": ""PhraseMatcher"", ""weight"": 0.3, ""detail"": ""SERVICIO:menu_pdf""}]}]",
caso_014,perfil_01_coloquial_presupuesto,"Mi llave, el presupuesto lo reviso después; en este turno necesito esto: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la marinera? Solo quiero entender qué significa esa preparación; aún no la estoy eligiendo para un pedido.",catalogo,consultar_definicion_preparacion,catalogo,consultar_definicion_preparacion,0.8983276610857497,resolved,False,False,resolved,resolved,,[],[],True,,,True,False,,True,True,True,True,"[""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_definicion_preparacion"", ""score"": 2.4, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""PREPARATION_DEFINITION""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 2.22, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 1.2, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION""}, {""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION_COMMAND""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 1.18, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:a_la_marinera""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_categoria"", ""score"": 1.18, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATEGORY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATEGORY_QUERY""}, {""source"": ""PhraseMatcher"", ""weight"": 0.18, ""detail"": ""CATEGORIA:pescados""}]}]",
caso_015,perfil_01_coloquial_presupuesto,"Pana, aunque estoy midiendo la plata, mi solicitud concreta es: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye arroz con camarón. Quiero conocer qué trae ese plato; todavía no deseo ordenarlo.",catalogo,consultar_detalle_producto,catalogo,consultar_detalle_producto,0.99,resolved,False,False,resolved,resolved,,[],[],True,,,True,False,,True,True,True,True,"[""CTX_PRODUCTO_ACTIVO"", ""PRIORITY_ALLERGEN_CONTENT"", ""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_detalle_producto"", ""score"": 6.14, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.62, ""detail"": ""PRODUCT_DETAIL_CONTENT""}, {""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PRODUCT_DETAIL_WHAT_HAS""}, {""source"": ""PhraseMatcher"", ""weight"": 0.06, ""detail"": ""INGREDIENTE:arroz""}]}, {""intent"": ""seguridad_alimentaria"", ""subintent"": ""consultar_alergenos"", ""score"": 2.52, ""priority"": 100, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.82, ""detail"": ""ALLERGEN_CONTENT""}, {""source"": ""PriorityRule"", ""weight"": 1.7, ""detail"": ""allergen_content""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 1.352, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""precio"", ""subintent"": ""consultar_precio_producto"", ""score"": 1.1, ""priority"": 95, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PRICE_Q_WH""}, {""source"": ""Matcher"", ""weight"": 0.55, ""detail"": ""PRICE_Q_WH""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.48, ""priority"": 90, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}]",
caso_016,perfil_01_coloquial_presupuesto,"Parce, estoy cuidando las lucas, pero ahora no pregunto por precios: ¿hoy tienen disponible mojarra frita o ya se terminó para el servicio de almuerzo? Solo quiero saber si lo tienen hoy; todavía no lo agreguen al pedido.",catalogo,consultar_disponibilidad_producto,catalogo,consultar_disponibilidad_producto,0.99,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,needs_business_lookup,[],[],True,product_availability_lookup,product_availability_lookup,True,False,Debo consultar la disponibilidad actual de ese producto con el restaurante.,True,True,True,True,"[""PRIORITY_TEMPORAL_AVAILABILITY"", ""PRIORITY_PRICE_OVER_WANT"", ""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_disponibilidad_producto"", ""score"": 4.164, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.76, ""detail"": ""AVAILABILITY_PRODUCT_TRAILING""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""AVAILABILITY_TEMPORAL""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""AVAILABILITY_TEMPORAL""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""AVAILABILITY_TEMPORAL""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""AVAILABILITY_TEMPORAL""}, {""source"": ""Matcher"", ""weight"": 0.52, ""detail"": ""AVAILABILITY_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""disponer""}, {""source"": ""PriorityRule"", ""weight"": 0.42, ""detail"": ""temporal_availability""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.832, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATALOG_PRODUCT_OFFER""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""tener""}, {""source"": ""PhraseMatcher"", ""weight"": 0.14, ""detail"": ""PRODUCTO_ESPECIFICO:mojarra_frita""}]}, {""intent"": ""precio"", ""subintent"": ""consultar_precios_generales"", ""score"": 0.644, ""priority"": 95, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PRICE_GENERAL""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""precio""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.6, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.12, ""detail"": ""agregar""}, {""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion_producto"", ""score"": 0.5, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PREPARATION_PRODUCT""}]}]",
caso_017,perfil_01_coloquial_presupuesto,"Mi llave, el presupuesto lo reviso después; en este turno necesito esto: quisiera revisar cuáles pescados de la carta preparan al vapor. Busco cuáles platos se preparan así; no estoy cambiando un pedido existente.",catalogo,consultar_preparacion,catalogo,consultar_preparacion,0.6542364088406925,ambiguous,False,True,resolved,needs_user_clarification,close_candidates,[],[],True,,close_candidates,False,False,Tu mensaje admite dos interpretaciones. ¿Qué deseas hacer?,True,True,False,False,"[""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion"", ""score"": 1.18, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""Matcher"", ""weight"": 0.54, ""detail"": ""PREPARATION_SEARCH""}, {""source"": ""PhraseMatcher"", ""weight"": 0.1, ""detail"": ""PREPARACION:al_vapor""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_categoria"", ""score"": 1.18, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATEGORY_QUERY""}, {""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATEGORY_QUERY""}, {""source"": ""PhraseMatcher"", ""weight"": 0.18, ""detail"": ""CATEGORIA:pescados""}]}, {""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 0.6, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.48, ""priority"": 90, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion_producto"", ""score"": 0.32, ""priority"": 70, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""preparar""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""preparar""}]}]",
caso_018,perfil_01_coloquial_presupuesto,"Pana, aunque estoy midiendo la plata, mi solicitud concreta es: ¿se puede pedir mapará frito, o esa preparación no está disponible para ese pescado? Quiero saber si esa combinación se puede preparar; todavía no la confirmo como pedido.",catalogo,consultar_preparacion_producto,catalogo,consultar_disponibilidad_producto,0.9042868900660448,needs_business_lookup,False,True,resolved,needs_business_lookup,needs_business_lookup,[],[],True,,product_availability_lookup,False,False,Debo consultar la disponibilidad actual de ese producto con el restaurante.,True,False,False,False,"[""CTX_PRODUCTO_ACTIVO"", ""PRIORITY_PRODUCT_COMPARISON"", ""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""catalogo"", ""subintent"": ""consultar_disponibilidad_producto"", ""score"": 2.184, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.76, ""detail"": ""AVAILABILITY_PRODUCT_TRAILING""}, {""source"": ""Matcher"", ""weight"": 0.76, ""detail"": ""AVAILABILITY_PRODUCT_TRAILING""}, {""source"": ""Matcher"", ""weight"": 0.52, ""detail"": ""AVAILABILITY_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""disponer""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 1.64, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_preparacion_producto"", ""score"": 1.56, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.7, ""detail"": ""PREPARATION_PRODUCT_VERBAL""}, {""source"": ""Matcher"", ""weight"": 0.7, ""detail"": ""PREPARATION_PRODUCT_VERBAL""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""preparar""}]}, {""intent"": ""catalogo"", ""subintent"": ""comparar_productos"", ""score"": 0.7, ""priority"": 70, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.7, ""detail"": ""explicit_product_comparison""}]}, {""intent"": ""pedido"", ""subintent"": ""solicitar_modificacion"", ""score"": 0.48, ""priority"": 90, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""negation_modification""}]}]",
caso_019,perfil_01_coloquial_presupuesto,"Parce, estoy cuidando las lucas, pero ahora no pregunto por precios: quisiera confirmar si en este momento ofrecen langostinos al ajillo dentro de la carta. Solo pregunto si ese producto aparece en la oferta; no lo estoy pidiendo.",catalogo,consultar_producto,pedido,iniciar_pedido,0.5754816301160937,ambiguous,False,True,resolved,needs_user_clarification,close_candidates,[],[],True,,close_candidates,False,True,Tu mensaje admite dos interpretaciones. ¿Qué deseas hacer?,False,False,False,False,"[""CTX_PRODUCTO_ACTIVO"", ""PRIORITY_PRICE_OVER_WANT"", ""PRIORITY_NEGATION_MODIFICATION""]","[{""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.868, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.58, ""detail"": ""ORDER_WANT_PRODUCT""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.096, ""detail"": ""querer""}]}, {""intent"": ""pedido"", ""subintent"": ""seleccionar_preparacion"", ""score"": 0.76, ""priority"": 90, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.6, ""detail"": ""ORDER_SELECT_PREPARATION""}, {""source"": ""Context"", ""weight"": 0.16, ""detail"": ""producto_activo:langostinos_al_ajillo""}]}, {""intent"": ""precio"", ""subintent"": ""consultar_precios_generales"", ""score"": 0.644, ""priority"": 95, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""PRICE_GENERAL""}, {""source"": ""Lemma:catalog_fallback"", ""weight"": 0.144, ""detail"": ""precio""}]}, {""intent"": ""catalogo"", ""subintent"": ""consultar_producto"", ""score"": 0.64, ""priority"": 70, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.5, ""detail"": ""CATALOG_PRODUCT_OFFER""}, {""source"": ""PhraseMatcher"", ""weight"": 0.14, ""detail"": ""PRODUCTO_ESPECIFICO:langostinos_al_ajillo""}]}, {""intent"": ""precio"", ""subintent"": ""consultar_precio_producto"", ""score"": 0.48, ""priority"": 95, ""reasons"": [{""source"": ""PriorityRule"", ""weight"": 0.48, ""detail"": ""explicit_price_with_product""}]}]",
caso_020,perfil_01_coloquial_presupuesto,"Mi llave, el presupuesto lo reviso después; en este turno necesito esto: necesito coordinar la entrega de 4 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan? Necesito que el restaurante confirme la logística para ese grupo antes de armar el pedido.",domicilio,consultar_domicilio_grupal,domicilio,consultar_domicilio_grupal,0.5759907466289527,needs_business_lookup,True,True,needs_business_lookup,needs_business_lookup,needs_business_lookup,[],[],True,group_delivery_lookup,group_delivery_lookup,True,False,Debo validar el tiempo y las condiciones de entrega para ese pedido grupal.,True,True,True,True,[],"[{""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio_grupal"", ""score"": 0.72, ""priority"": 75, ""reasons"": [{""source"": ""Matcher"", ""weight"": 0.72, ""detail"": ""DELIVERY_GROUP""}]}, {""intent"": ""domicilio"", ""subintent"": ""consultar_domicilio"", ""score"": 0.42, ""priority"": 75, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.16, ""detail"": ""domicilio""}, {""source"": ""PhraseMatcher"", ""weight"": 0.26, ""detail"": ""SERVICIO:domicilio""}]}, {""intent"": ""pedido"", ""subintent"": ""iniciar_pedido"", ""score"": 0.192, ""priority"": 90, ""reasons"": [{""source"": ""Lemma:catalog_fallback"", ""weight"": 0.192, ""detail"": ""pedir""}]}]",
