caso_id,perfil,mensaje_original,mensaje_normalizado,intencion_esperada,entidades_fase1,entidades_phrase_matcher,cantidad_entities,cantidad_descartadas_solapamiento,error
caso_360,perfil_12_hablante_no_local,"No conozco bien la carta local, así que quisiera preguntar esto: tengo alergia a soya; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?","no conozco bien la menú local, así que quisiera preguntar esto: tengo alergia a soya; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?",recomendacion,"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""soya""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 19, ""end_char"": 23, ""start_token"": 4, ""end_token"": 5, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""soya"", ""canonical"": ""Soya"", ""text"": ""soya"", ""normalized_text"": ""soya"", ""start_char"": 80, ""end_char"": 84, ""start_token"": 16, ""end_token"": 17, ""priority"": 90, ""source"": ""PhraseMatcher""}]",2,0,
caso_361,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Estoy entre salmón y mapará; ¿cuál es más suave y fácil de comer?,tengo una duda antes de decidir. estoy entre salmón y mapará; ¿cuál es más suave y fácil de comer?,catalogo,"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""salmon""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""mapara""}]","[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""salmon"", ""canonical"": ""Salmón"", ""text"": ""salmón"", ""normalized_text"": ""salmón"", ""start_char"": 45, ""end_char"": 51, ""start_token"": 9, ""end_token"": 10, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""mapara"", ""canonical"": ""Mapará"", ""text"": ""mapará"", ""normalized_text"": ""mapará"", ""start_char"": 54, ""end_char"": 60, ""start_token"": 11, ""end_token"": 12, ""priority"": 80, ""source"": ""PhraseMatcher""}]",2,0,
caso_362,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. No sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave?,tengo una duda antes de decidir. no sé cuál escoger; ¿qué plato me recomiendan si prefiero algo de sabor suave?,recomendacion,[],[],0,0,
caso_363,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Estoy evitando crustáceos y quisiera una recomendación compatible con esa restricción.,tengo una duda antes de decidir. estoy evitando crustáceos y quisiera una recomendación compatible con esa restricción.,recomendacion,"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos""}]","[{""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""crustáceos"", ""normalized_text"": ""crustáceos"", ""start_char"": 48, ""end_char"": 58, ""start_token"": 9, ""end_token"": 10, ""priority"": 90, ""source"": ""PhraseMatcher""}]",1,0,
caso_364,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Tengo un presupuesto máximo de veinticinco mil pesos y quisiera saber qué plato de mar me alcanza.,tengo una duda antes de decidir. tengo un presupuesto máximo de veinticinco mil pesos y quisiera saber qué plato de mar me alcanza.,precio,"[{""entity_type"": ""MONEY"", ""entity_id"": ""25000""}]",[],0,0,
caso_365,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Antes de decidir, quisiera saber cuál es el precio actual de sancocho de bagre.","tengo una duda antes de decidir. antes de decidir, quisiera saber cuál es el precio actual de sancocho de bagre.",precio,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""sancocho_de_bagre""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""sancocho_de_bagre"", ""canonical"": ""Sancocho de Bagre"", ""text"": ""sancocho de bagre"", ""normalized_text"": ""sancocho de bagre"", ""start_char"": 94, ""end_char"": 111, ""start_token"": 19, ""end_token"": 22, ""priority"": 100, ""source"": ""PhraseMatcher""}]",1,2,
caso_366,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye filete a la marinera.","tengo una duda antes de decidir. antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye filete a la marinera.",catalogo,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""filete_a_la_marinera""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""filete_a_la_marinera"", ""canonical"": ""Filete a la Marinera"", ""text"": ""filete a la marinera"", ""normalized_text"": ""filete a la marinera"", ""start_char"": 109, ""end_char"": 129, ""start_token"": 18, ""end_token"": 22, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_marinera"", ""canonical"": ""a_la_marinera"", ""text"": ""a la marinera"", ""normalized_text"": ""a la marinera"", ""start_char"": 116, ""end_char"": 129, ""start_token"": 19, ""end_token"": 22, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_367,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Quisiera revisar cuáles pescados de la carta preparan en salsa.,tengo una duda antes de decidir. quisiera revisar cuáles pescados de la menú preparan en salsa.,catalogo,"[{""entity_type"": ""PREPARACION"", ""entity_id"": ""en_salsa""}]","[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescados"", ""normalized_text"": ""pescados"", ""start_char"": 57, ""end_char"": 65, ""start_token"": 10, ""end_token"": 11, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 72, ""end_char"": 76, ""start_token"": 13, ""end_token"": 14, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""en_salsa"", ""canonical"": ""en_salsa"", ""text"": ""en salsa"", ""normalized_text"": ""en salsa"", ""start_char"": 86, ""end_char"": 94, ""start_token"": 15, ""end_token"": 17, ""priority"": 75, ""source"": ""PhraseMatcher""}, {""entity_type"": ""INGREDIENTE"", ""entity_id"": ""salsa"", ""canonical"": ""Salsa"", ""text"": ""salsa"", ""normalized_text"": ""salsa"", ""start_char"": 89, ""end_char"": 94, ""start_token"": 16, ""end_token"": 17, ""priority"": 65, ""source"": ""PhraseMatcher""}]",4,0,
caso_368,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. ¿Se puede pedir pargo rojo a la marinera, o esa preparación no está disponible para ese pescado?","tengo una duda antes de decidir. ¿se puede pedir pargo rojo a la marinera, o esa preparación no está disponible para ese pescado?",catalogo,"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pargo_rojo""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_marinera""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""pargo_rojo_a_la_marinera"", ""canonical"": ""Pargo Rojo a la Marinera"", ""text"": ""pargo rojo a la marinera"", ""normalized_text"": ""pargo rojo a la marinera"", ""start_char"": 49, ""end_char"": 73, ""start_token"": 11, ""end_token"": 16, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_marinera"", ""canonical"": ""a_la_marinera"", ""text"": ""a la marinera"", ""normalized_text"": ""a la marinera"", ""start_char"": 60, ""end_char"": 73, ""start_token"": 13, ""end_token"": 16, ""priority"": 75, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 121, ""end_char"": 128, ""start_token"": 25, ""end_token"": 26, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 121, ""end_char"": 128, ""start_token"": 25, ""end_token"": 26, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 121, ""end_char"": 128, ""start_token"": 25, ""end_token"": 26, ""priority"": 70, ""source"": ""PhraseMatcher""}]",5,3,
caso_369,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Es mi primera consulta y quisiera conocer, en términos generales, qué ofrece el restaurante.","tengo una duda antes de decidir. es mi primera consulta y quisiera conocer, en términos generales, qué ofrece el restaurante.",menu,[],[],0,0,
caso_370,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Quiero pedir una porción de cazuela de mariscos para el almuerzo de hoy.,tengo una duda antes de decidir. quiero pedir una porción de cazuela de mariscos para el almuerzo de hoy.,pedido,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""cazuela_de_mariscos""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""cazuela_de_mariscos"", ""canonical"": ""Cazuela de Mariscos"", ""text"": ""cazuela de mariscos"", ""normalized_text"": ""cazuela de mariscos"", ""start_char"": 61, ""end_char"": 80, ""start_token"": 12, ""end_token"": 15, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""mariscos"", ""canonical"": ""Mariscos"", ""text"": ""mariscos"", ""normalized_text"": ""mariscos"", ""start_char"": 72, ""end_char"": 80, ""start_token"": 14, ""end_token"": 15, ""priority"": 70, ""source"": ""PhraseMatcher""}]",2,1,
caso_371,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. ¿El restaurante cuenta con parqueadero para clientes y tiene algún costo adicional?,tengo una duda antes de decidir. ¿el restaurante cuenta con parqueadero para clientes y tiene algún costo adicional?,horario_ubicacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""parqueadero""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""parqueadero"", ""canonical"": ""Parqueadero"", ""text"": ""parqueadero"", ""normalized_text"": ""parqueadero"", ""start_char"": 60, ""end_char"": 71, ""start_token"": 12, ""end_token"": 13, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_372,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. ¿Me pueden indicar la dirección exacta del restaurante y una referencia para llegar con facilidad?,tengo una duda antes de decidir. ¿me pueden indicar la dirección exacta del restaurante y una referencia para llegar con facilidad?,horario_ubicacion,[],[],0,0,
caso_373,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Vi una versión anterior de la carta y quisiera saber qué platos o precios cambiaron recientemente.,tengo una duda antes de decidir. vi una versión anterior de la menú y quisiera saber qué platos o precios cambiaron recientemente.,menu,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 63, ""end_char"": 67, ""start_token"": 13, ""end_token"": 14, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_374,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. El menú que me enviaron antes ya no me aparece; ¿pueden mandármelo nuevamente?,tengo una duda antes de decidir. el menú que me enviaron antes ya no me aparece; ¿pueden mandármelo nuevamente?,menu,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf""}, {""entity_type"": ""REFERENCIA_CONTEXTUAL"", ""entity_id"": ""ultimo_elemento""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 36, ""end_char"": 40, ""start_token"": 8, ""end_token"": 9, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_375,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. ¿Me pueden compartir el menú completo para revisar platos, presentaciones y precios?","tengo una duda antes de decidir. ¿me pueden compartir el menú completo para revisar platos, presentaciones y precios?",menu,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú completo"", ""normalized_text"": ""menú completo"", ""start_char"": 57, ""end_char"": 70, ""start_token"": 12, ""end_token"": 14, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,1,
caso_376,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Necesito que cada almuerzo vaya separado y marcado; ¿pueden preparar el empaque de esa manera?,tengo una duda antes de decidir. necesito que cada almuerzo vaya separado y marcado; ¿pueden preparar el empaque de esa manera?,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""empaque_individual""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""etiquetado_nombre""}]",[],0,0,
caso_377,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Para registrar la compra necesito factura electrónica; ¿el restaurante la expide y qué datos solicita?,tengo una duda antes de decidir. para registrar la compra necesito factura electrónica; ¿el restaurante la expide y qué datos solicita?,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura electrónica"", ""normalized_text"": ""factura electrónica"", ""start_char"": 67, ""end_char"": 86, ""start_token"": 12, ""end_token"": 14, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,1,
caso_378,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Quisiera programar la entrega para las seis de la tarde; ¿pueden confirmar si atienden exactamente a esa hora?,tengo una duda antes de decidir. quisiera programar la entrega para las seis de la tarde; ¿pueden confirmar si atienden exactamente a esa hora?,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""pedido_programado""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 55, ""end_char"": 62, ""start_token"": 10, ""end_token"": 11, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_379,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Quisiera saber si cuentan con menú infantil o alguna presentación pensada para una porción pequeña.,tengo una duda antes de decidir. quisiera saber si cuentan con menú menú infantil o alguna presentación pensada para una porción pequeña.,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_infantil""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 63, ""end_char"": 67, ""start_token"": 12, ""end_token"": 13, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_infantil"", ""canonical"": ""Menú infantil"", ""text"": ""menú infantil"", ""normalized_text"": ""menú infantil"", ""start_char"": 68, ""end_char"": 81, ""start_token"": 13, ""end_token"": 15, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,1,
caso_380,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Antes de hacer el pedido, quisiera confirmar si reciben pagos por Daviplata.","tengo una duda antes de decidir. antes de hacer el pedido, quisiera confirmar si reciben pagos por daviplata.",pago,"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata""}]","[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""daviplata"", ""canonical"": ""daviplata"", ""text"": ""daviplata"", ""normalized_text"": ""daviplata"", ""start_char"": 99, ""end_char"": 108, ""start_token"": 19, ""end_token"": 20, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_381,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. ¿Puedo pagar una parte por transferencia y completar el resto con efectivo?,tengo una duda antes de decidir. ¿puedo pagar una parte por transferencia y completar el resto con efectivo?,pago,"[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""transferencia_bancaria""}, {""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""efectivo""}]","[{""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""transferencia_bancaria"", ""canonical"": ""transferencia_bancaria"", ""text"": ""transferencia"", ""normalized_text"": ""transferencia"", ""start_char"": 60, ""end_char"": 73, ""start_token"": 13, ""end_token"": 14, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""MEDIO_PAGO"", ""entity_id"": ""efectivo"", ""canonical"": ""efectivo"", ""text"": ""efectivo"", ""normalized_text"": ""efectivo"", ""start_char"": 99, ""end_char"": 107, ""start_token"": 19, ""end_token"": 20, ""priority"": 70, ""source"": ""PhraseMatcher""}]",2,0,
caso_382,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Al pedido que estamos armando agréguele también una porción de filete a la marinera, por favor.","tengo una duda antes de decidir. al pedido que estamos armando agréguele también una porción de filete a la marinera, por favor.",pedido,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""filete_a_la_marinera""}]","[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""filete_a_la_marinera"", ""canonical"": ""Filete a la Marinera"", ""text"": ""filete a la marinera"", ""normalized_text"": ""filete a la marinera"", ""start_char"": 96, ""end_char"": 116, ""start_token"": 17, ""end_token"": 21, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""a_la_marinera"", ""canonical"": ""a_la_marinera"", ""text"": ""a la marinera"", ""normalized_text"": ""a la marinera"", ""start_char"": 103, ""end_char"": 116, ""start_token"": 18, ""end_token"": 21, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_383,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Para completar el pedido, anote 5 porciones de langostinos al ajillo y 2 de mojarra frita.","tengo una duda antes de decidir. para completar el pedido, anote 5 porciones de langostinos al ajillo y 2 de mojarra frita.",pedido,"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""langostinos_al_ajillo""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita""}]","[{""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""langostinos"", ""normalized_text"": ""langostinos"", ""start_char"": 80, ""end_char"": 91, ""start_token"": 16, ""end_token"": 17, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""langostinos_al_ajillo"", ""canonical"": ""Langostinos al Ajillo"", ""text"": ""langostinos al ajillo"", ""normalized_text"": ""langostinos al ajillo"", ""start_char"": 80, ""end_char"": 101, ""start_token"": 16, ""end_token"": 19, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""al_ajillo"", ""canonical"": ""al_ajillo"", ""text"": ""al ajillo"", ""normalized_text"": ""al ajillo"", ""start_char"": 92, ""end_char"": 101, ""start_token"": 17, ""end_token"": 19, ""priority"": 75, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 109, ""end_char"": 122, ""start_token"": 22, ""end_token"": 24, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 117, ""end_char"": 122, ""start_token"": 23, ""end_token"": 24, ""priority"": 75, ""source"": ""PhraseMatcher""}]",5,3,
caso_384,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Del plato que acabamos de revisar necesito exactamente 2 unidades.,tengo una duda antes de decidir. del plato que acabamos de revisar necesito exactamente 2 unidades.,pedido,"[{""entity_type"": ""REFERENCIA_CONTEXTUAL"", ""entity_id"": ""ultimo_producto""}]",[],0,0,
caso_385,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Necesito organizar almuerzo para 25 personas, pero todavía no hemos definido qué platos pedir.","tengo una duda antes de decidir. necesito organizar almuerzo para 25 personas, pero todavía no hemos definido qué platos pedir.",pedido,[],[],0,0,
caso_386,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Quisiera repetir exactamente el pedido de la vez pasada, aunque aquí no aparece el historial.","tengo una duda antes de decidir. quisiera repetir exactamente el pedido de la vez pasada, aunque aquí no aparece el historial.",pedido,"[{""entity_type"": ""REFERENCIA_CONTEXTUAL"", ""entity_id"": ""pedido_previo""}]",[],0,0,
caso_387,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Para trucha, que es el pescado que estamos revisando, prefiero la preparación al ajillo.","tengo una duda antes de decidir. para trucha, que es el pescado que estamos revisando, prefiero la preparación al ajillo.",pedido,"[{""entity_type"": ""PREPARACION"", ""entity_id"": ""al_ajillo""}, {""entity_type"": ""REFERENCIA_CONTEXTUAL"", ""entity_id"": ""ultimo_producto""}]","[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""trucha"", ""canonical"": ""trucha"", ""text"": ""trucha"", ""normalized_text"": ""trucha"", ""start_char"": 38, ""end_char"": 44, ""start_token"": 8, ""end_token"": 9, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 56, ""end_char"": 63, ""start_token"": 13, ""end_token"": 14, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 56, ""end_char"": 63, ""start_token"": 13, ""end_token"": 14, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 56, ""end_char"": 63, ""start_token"": 13, ""end_token"": 14, ""priority"": 70, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""al_ajillo"", ""canonical"": ""al_ajillo"", ""text"": ""al ajillo"", ""normalized_text"": ""al ajillo"", ""start_char"": 111, ""end_char"": 120, ""start_token"": 21, ""end_token"": 23, ""priority"": 75, ""source"": ""PhraseMatcher""}]",5,1,
caso_388,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Quiero pedirlo sin ensalada, pero todavía no he indicado a cuál plato debe aplicarse el cambio.","tengo una duda antes de decidir. quiero pedirlo sin ensalada, pero todavía no he indicado a cuál plato debe aplicarse el cambio.",pedido,"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""ensalada""}]","[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""ensalada"", ""canonical"": ""Ensalada"", ""text"": ""ensalada"", ""normalized_text"": ""ensalada"", ""start_char"": 52, ""end_char"": 60, ""start_token"": 10, ""end_token"": 11, ""priority"": 65, ""source"": ""PhraseMatcher""}]",1,0,
caso_389,perfil_13_indeciso_comparativo,"Tengo una duda antes de decidir. Necesito consultar precios, pero aún no he decidido qué plato quiero revisar.","tengo una duda antes de decidir. necesito consultar precios, pero aún no he decidido qué plato quiero revisar.",precio,[],[],0,0,
caso_390,perfil_13_indeciso_comparativo,Tengo una duda antes de decidir. Tengo alergia a gluten; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?,tengo una duda antes de decidir. tengo alergia a gluten; ¿qué opción podrían recomendarme después de validar ingredientes y preparación?,recomendacion,"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""gluten""}]","[{""entity_type"": ""ALERGENO"", ""entity_id"": ""gluten"", ""canonical"": ""Gluten"", ""text"": ""gluten"", ""normalized_text"": ""gluten"", ""start_char"": 49, ""end_char"": 55, ""start_token"": 10, ""end_token"": 11, ""priority"": 90, ""source"": ""PhraseMatcher""}]",1,0,
caso_391,perfil_14_planificacion_evento,Buenas tardes. Estoy organizando todo con anticipación. ¿Qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 15 personas?,buenas tardes. estoy organizando todo con anticipación. ¿qué capacidad y condiciones manejan para realizar un almuerzo empresarial de aproximadamente 15 personas?,reserva_evento,[],"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""eventos"", ""canonical"": ""eventos"", ""text"": ""almuerzo empresarial"", ""normalized_text"": ""almuerzo empresarial"", ""start_char"": 110, ""end_char"": 130, ""start_token"": 18, ""end_token"": 20, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_392,perfil_14_planificacion_evento,"Buenas tardes. Estoy organizando todo con anticipación. Necesito una propuesta para un evento de 20 personas, pero todavía no tengo definida la fecha.","buenas tardes. estoy organizando todo con anticipación. necesito una propuesta para un evento de 20 personas, pero todavía no tengo definida la fecha.",reserva_evento,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""eventos""}]",[],0,0,
caso_393,perfil_14_planificacion_evento,"Buenas tardes. Estoy organizando todo con anticipación. Antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.","buenas tardes. estoy organizando todo con anticipación. antes de reservar quisiera conocer las condiciones, disponibilidad y posibles costos de la mesa.",reserva_evento,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""reserva""}]",[],0,0,
caso_394,perfil_14_planificacion_evento,"Buenas tardes. Estoy organizando todo con anticipación. Quiero reservar una mesa para 30 personas, pero todavía no he indicado la fecha ni la hora.","buenas tardes. estoy organizando todo con anticipación. quiero reservar una mesa para 30 personas, pero todavía no he indicado la fecha ni la hora.",reserva_evento,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""reserva""}]",[],0,0,
caso_395,perfil_14_planificacion_evento,Buenas tardes. Estoy organizando todo con anticipación. Quisiera programar la entrega para las seis de la tarde; ¿pueden confirmar si atienden exactamente a esa hora?,buenas tardes. estoy organizando todo con anticipación. quisiera programar la entrega para las seis de la tarde; ¿pueden confirmar si atienden exactamente a esa hora?,operacion,"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""pedido_programado""}]","[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 78, ""end_char"": 85, ""start_token"": 12, ""end_token"": 13, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_396,perfil_14_planificacion_evento,Buenas tardes. Estoy organizando todo con anticipación. Necesito coordinar la entrega de 12 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?,buenas tardes. estoy organizando todo con anticipación. necesito coordinar la entrega de 12 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan?,domicilio,[],"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""domicilio"", ""canonical"": ""domicilio"", ""text"": ""entrega"", ""normalized_text"": ""entrega"", ""start_char"": 78, ""end_char"": 85, ""start_token"": 12, ""end_token"": 13, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
