caso_id,perfil,mensaje_original,mensaje_normalizado,senales_sintacticas,extraccion_sintactica,error
caso_011,perfil_01_coloquial_presupuesto,"Mi llave, el presupuesto lo reviso después; en este turno necesito esto: estoy entre róbalo y mojarra; ¿cuál es más suave y fácil de comer? Quiero compararlos por ese criterio antes de escoger; todavía no estoy pidiendo ninguno.","mi llave, el presupuesto lo reviso después; en este turno necesito esto: estoy entre róbalo y mojarra; ¿cuál es más suave y fácil de comer? quiero compararlos por ese criterio antes de escoger; todavía no estoy pidiendo ninguno.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuál"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""PRODUCT_COMPARISON"", ""text"": ""cuál es más suave y"", ""start_token"": 22, ""end_token"": 27}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 31, ""end_token"": 32}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 31, ""end_token"": 32}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_012,perfil_01_coloquial_presupuesto,"Pana, aunque estoy midiendo la plata, mi solicitud concreta es: quisiera saber cuáles almuerzos ejecutivos tienen disponibles dentro de la carta regular. Necesito conocer los platos de esa categoría, no recibir el archivo completo del menú.","pana, aunque estoy midiendo la plata, mi solicitud concreta es: quisiera saber cuáles almuerzos ejecutivos tienen disponibles dentro de la menú regular. necesito conocer los platos de esa categoría, no recibir el archivo completo del menú.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 13, ""end_token"": 14}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""cuáles"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuáles"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""tienen"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""PARKING_QUERY"", ""text"": ""tienen"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tienen"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""disponibles"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""disponibles"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""PAYMENT_QUERY"", ""text"": ""recibir"", ""start_token"": 35, ""end_token"": 36}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_013,perfil_01_coloquial_presupuesto,"Parce, estoy cuidando las lucas, pero ahora no pregunto por precios: ¿qué opciones de la carta pueden ofrecer sin lácteos, teniendo en cuenta esa restricción? Uso la restricción para filtrar la carta; no estoy reportando una alergia ni haciendo un pedido.","parce, estoy cuidando las lucas, pero ahora no pregunto por precios: ¿qué opciones de la menú pueden ofrecer sin lácteos, teniendo en cuenta esa restricción? uso la restricción para filtrar la menú; no estoy reportando una alergia ni haciendo un pedido.","[{""rule_id"": ""PRICE_GENERAL"", ""text"": ""precios"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""CATEGORY_DIETARY_RESTRICTION"", ""text"": ""qué opciones de la menú pueden ofrecer sin"", ""start_token"": 15, ""end_token"": 23}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 18, ""end_token"": 19}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""pueden"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""MODIFICATION_REMOVE"", ""text"": ""sin"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 36, ""end_token"": 37}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""una"", ""start_token"": 42, ""end_token"": 43}, {""rule_id"": ""ALLERGY_QUERY"", ""text"": ""alergia"", ""start_token"": 43, ""end_token"": 44}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 47, ""end_token"": 48}]","{""quantities"": [1, 1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_014,perfil_01_coloquial_presupuesto,"Mi llave, el presupuesto lo reviso después; en este turno necesito esto: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la marinera? Solo quiero entender qué significa esa preparación; aún no la estoy eligiendo para un pedido.","mi llave, el presupuesto lo reviso después; en este turno necesito esto: no conozco esa preparación; ¿me explican qué significa pedir un pescado a la marinera? solo quiero entender qué significa esa preparación; aún no la estoy eligiendo para un pedido.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué significa"", ""start_token"": 23, ""end_token"": 25}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 23, ""end_token"": 24}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedir"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedir un"", ""start_token"": 25, ""end_token"": 27}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 29, ""end_token"": 30}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 33, ""end_token"": 34}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué significa"", ""start_token"": 35, ""end_token"": 37}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 42, ""end_token"": 43}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 47, ""end_token"": 48}]","{""quantities"": [1, 1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_015,perfil_01_coloquial_presupuesto,"Pana, aunque estoy midiendo la plata, mi solicitud concreta es: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye arroz con camarón. Quiero conocer qué trae ese plato; todavía no deseo ordenarlo.","pana, aunque estoy midiendo la plata, mi solicitud concreta es: antes de escoger, quisiera saber qué ingredientes y acompañamientos incluye arroz con camarón. quiero conocer qué trae ese plato; todavía no deseo ordenarlo.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 19, ""end_token"": 20}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PRODUCT_DETAIL_WHAT_HAS"", ""text"": ""qué trae"", ""start_token"": 30, ""end_token"": 32}, {""rule_id"": ""ALLERGEN_CONTENT"", ""text"": ""trae"", ""start_token"": 31, ""end_token"": 32}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae"", ""start_token"": 31, ""end_token"": 32}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese"", ""start_token"": 31, ""end_token"": 33}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato"", ""start_token"": 31, ""end_token"": 34}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato;"", ""start_token"": 31, ""end_token"": 35}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía"", ""start_token"": 31, ""end_token"": 36}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no"", ""start_token"": 31, ""end_token"": 37}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no deseo"", ""start_token"": 31, ""end_token"": 38}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no deseo ordenarlo"", ""start_token"": 31, ""end_token"": 39}, {""rule_id"": ""PRODUCT_DETAIL_CONTENT"", ""text"": ""trae ese plato; todavía no deseo ordenarlo."", ""start_token"": 31, ""end_token"": 40}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_016,perfil_01_coloquial_presupuesto,"Parce, estoy cuidando las lucas, pero ahora no pregunto por precios: ¿hoy tienen disponible mojarra frita o ya se terminó para el servicio de almuerzo? Solo quiero saber si lo tienen hoy; todavía no lo agreguen al pedido.","parce, estoy cuidando las lucas, pero ahora no pregunto por precios: ¿hoy tienen disponible mojarra frita o ya se terminó para el servicio de almuerzo? solo quiero saber si lo tienen hoy; todavía no lo agreguen al pedido.","[{""rule_id"": ""AVAILABILITY_TEMPORAL"", ""text"": ""ahora no pregunto por precios: ¿hoy tienen"", ""start_token"": 8, ""end_token"": 17}, {""rule_id"": ""AVAILABILITY_TEMPORAL"", ""text"": ""ahora no pregunto por precios: ¿hoy tienen disponible mojarra frita o ya se terminó para el servicio de almuerzo? solo quiero saber si lo tienen"", ""start_token"": 8, ""end_token"": 36}, {""rule_id"": ""PRICE_GENERAL"", ""text"": ""precios"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""AVAILABILITY_TEMPORAL"", ""text"": ""hoy tienen"", ""start_token"": 15, ""end_token"": 17}, {""rule_id"": ""AVAILABILITY_TEMPORAL"", ""text"": ""hoy tienen disponible mojarra frita o ya se terminó para el servicio de almuerzo? solo quiero saber si lo tienen"", ""start_token"": 15, ""end_token"": 36}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""tienen"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""PARKING_QUERY"", ""text"": ""tienen"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tienen"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""disponible"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""disponible"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 31, ""end_token"": 32}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 31, ""end_token"": 32}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 34, ""end_token"": 35}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""tienen"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PARKING_QUERY"", ""text"": ""tienen"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""tienen"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 40, ""end_token"": 41}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 43, ""end_token"": 44}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_017,perfil_01_coloquial_presupuesto,"Mi llave, el presupuesto lo reviso después; en este turno necesito esto: quisiera revisar cuáles pescados de la carta preparan al vapor. Busco cuáles platos se preparan así; no estoy cambiando un pedido existente.","mi llave, el presupuesto lo reviso después; en este turno necesito esto: quisiera revisar cuáles pescados de la menú preparan al vapor. busco cuáles platos se preparan así; no estoy cambiando un pedido existente.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""cuáles"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuáles"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""preparan"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""preparan"", ""start_token"": 22, ""end_token"": 23}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""cuáles"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""cuáles"", ""start_token"": 27, ""end_token"": 28}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""se preparan"", ""start_token"": 29, ""end_token"": 31}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""preparan"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""preparan"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 37, ""end_token"": 38}]","{""quantities"": [1], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_018,perfil_01_coloquial_presupuesto,"Pana, aunque estoy midiendo la plata, mi solicitud concreta es: ¿se puede pedir mapará frito, o esa preparación no está disponible para ese pescado? Quiero saber si esa combinación se puede preparar; todavía no la confirmo como pedido.","pana, aunque estoy midiendo la plata, mi solicitud concreta es: ¿se puede pedir mapará frito, o esa preparación no está disponible para ese pescado? quiero saber si esa combinación se puede preparar; todavía no la confirmo como pedido.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""se puede"", ""start_token"": 14, ""end_token"": 16}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""puede"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedir"", ""start_token"": 16, ""end_token"": 17}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""está disponible"", ""start_token"": 24, ""end_token"": 26}, {""rule_id"": ""AVAILABILITY_PRODUCT"", ""text"": ""disponible"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""AVAILABILITY_PRODUCT_TRAILING"", ""text"": ""disponible"", ""start_token"": 25, ""end_token"": 26}, {""rule_id"": ""ORDER_SELECT_PREPARATION_COMMAND"", ""text"": ""quiero"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quiero"", ""start_token"": 30, ""end_token"": 31}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""se puede"", ""start_token"": 35, ""end_token"": 37}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""se puede preparar"", ""start_token"": 35, ""end_token"": 38}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""puede"", ""start_token"": 36, ""end_token"": 37}, {""rule_id"": ""PREPARATION_PRODUCT_VERBAL"", ""text"": ""puede preparar"", ""start_token"": 36, ""end_token"": 38}, {""rule_id"": ""PREPARATION_PRODUCT"", ""text"": ""preparar"", ""start_token"": 37, ""end_token"": 38}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 41, ""end_token"": 42}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 44, ""end_token"": 45}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_019,perfil_01_coloquial_presupuesto,"Parce, estoy cuidando las lucas, pero ahora no pregunto por precios: quisiera confirmar si en este momento ofrecen langostinos al ajillo dentro de la carta. Solo pregunto si ese producto aparece en la oferta; no lo estoy pidiendo.","parce, estoy cuidando las lucas, pero ahora no pregunto por precios: quisiera confirmar si en este momento ofrecen langostinos al ajillo dentro de la menú. solo pregunto si ese producto aparece en la oferta; no lo estoy pidiendo.","[{""rule_id"": ""PRICE_GENERAL"", ""text"": ""precios"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""quisiera"", ""start_token"": 14, ""end_token"": 15}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""ofrecen"", ""start_token"": 20, ""end_token"": 21}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 26, ""end_token"": 27}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 36, ""end_token"": 37}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 40, ""end_token"": 41}]","{""quantities"": [], ""monetary_values"": [], ""has_negation"": true, ""referenced_entities"": []}",
caso_020,perfil_01_coloquial_presupuesto,"Mi llave, el presupuesto lo reviso después; en este turno necesito esto: necesito coordinar la entrega de 4 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan? Necesito que el restaurante confirme la logística para ese grupo antes de armar el pedido.","mi llave, el presupuesto lo reviso después; en este turno necesito esto: necesito coordinar la entrega de 4 almuerzos en un solo punto; ¿qué tiempo y condiciones manejan? necesito que el restaurante confirme la logística para ese grupo antes de armar el pedido.","[{""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""lo"", ""start_token"": 5, ""end_token"": 6}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 12, ""end_token"": 13}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 15, ""end_token"": 16}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 17, ""end_token"": 18}, {""rule_id"": ""DELIVERY_GROUP"", ""text"": ""entrega de 4 almuerzos"", ""start_token"": 18, ""end_token"": 22}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""qué"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""qué"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""qué"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""qué"", ""start_token"": 28, ""end_token"": 29}, {""rule_id"": ""CATALOG_PRODUCT_OFFER"", ""text"": ""manejan"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""manejan"", ""start_token"": 32, ""end_token"": 33}, {""rule_id"": ""INVOICE_QUERY"", ""text"": ""necesito"", ""start_token"": 34, ""end_token"": 35}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""necesito"", ""start_token"": 34, ""end_token"": 35}, {""rule_id"": ""CATEGORY_QUERY"", ""text"": ""que"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PREPARATION_DEFINITION"", ""text"": ""que"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PREPARATION_SEARCH"", ""text"": ""que"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que"", ""start_token"": 35, ""end_token"": 36}, {""rule_id"": ""PRICE_Q_WH"", ""text"": ""que el"", ""start_token"": 35, ""end_token"": 37}, {""rule_id"": ""ORDER_SELECT_PREPARATION"", ""text"": ""la"", ""start_token"": 39, ""end_token"": 40}, {""rule_id"": ""ORDER_WANT_PRODUCT"", ""text"": ""pedido"", ""start_token"": 48, ""end_token"": 49}]","{""quantities"": [4, 1], ""monetary_values"": [], ""has_negation"": false, ""referenced_entities"": []}",
