caso_id,perfil,mensaje_original,mensaje_normalizado,intencion_esperada,entidades_fase1,entidades_phrase_matcher,cantidad_entities,cantidad_descartadas_solapamiento,error
caso_210,cliente_06_profesional,"Mándeme una arroz con camarón, caballero","mándeme una arroz con camarón, caballero",hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 12, ""end_char"": 17, ""start_token"": 2, ""end_token"": 3, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 12, ""end_char"": 29, ""start_token"": 2, ""end_token"": 5, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 4, ""end_token"": 5, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_211,cliente_06_profesional,Envíame la carta,envíame la menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 11, ""end_char"": 15, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_212,cliente_06_profesional,Pásame el menú,pásame el menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_213,cliente_06_profesional,"Estimado, tienen el menú del día?","estimado, tienen el menú del día?",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 20, ""end_char"": 24, ""start_token"": 4, ""end_token"": 5, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_214,cliente_06_profesional,¿Me envían factura?,¿me envían factura?,solicitar_factura,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura"", ""normalized_text"": ""factura"", ""start_char"": 11, ""end_char"": 18, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_215,cliente_06_profesional,Envíame la carta,envíame la menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 11, ""end_char"": 15, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_216,cliente_06_profesional,"Me regala un pescado, caballero","por favor me da un pescado, caballero",hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_217,cliente_06_profesional,Me mandas el menú,me mandas el menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 13, ""end_char"": 17, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_218,cliente_06_profesional,Me regala la cuenta,por favor me da la cuenta,solicitar_factura,{},[],0,0,
caso_219,cliente_06_profesional,"Caballero, mándeme una pescado","caballero, mándeme una pescado",hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 23, ""end_char"": 30, ""start_token"": 4, ""end_token"": 5, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 23, ""end_char"": 30, ""start_token"": 4, ""end_token"": 5, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 23, ""end_char"": 30, ""start_token"": 4, ""end_token"": 5, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_220,cliente_06_profesional,Necesito factura a nombre de la empresa,necesito factura necesito factura electrónica,solicitar_factura,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura"", ""normalized_text"": ""factura"", ""start_char"": 9, ""end_char"": 16, ""start_token"": 1, ""end_token"": 2, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura electrónica"", ""normalized_text"": ""factura electrónica"", ""start_char"": 26, ""end_char"": 45, ""start_token"": 3, ""end_token"": 5, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,1,
caso_221,cliente_06_profesional,Pásame el menú,pásame el menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_222,cliente_06_profesional,Tienen el menú del día?,tienen el menú del día?,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_223,cliente_06_profesional,"Me manda la cotiza, caballero?","me manda la cotización, caballero?",solicitar_factura,{},[],0,0,
caso_224,cliente_06_profesional,"Me manda la cotiza, estimado?","me manda la cotización, estimado?",solicitar_factura,{},[],0,0,
caso_225,cliente_06_profesional,"Necesito pedir un arroz con camarón, estimado","necesito pedir un arroz con camarón, estimado",hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 18, ""end_char"": 23, ""start_token"": 3, ""end_token"": 4, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 18, ""end_char"": 35, ""start_token"": 3, ""end_token"": 6, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 28, ""end_char"": 35, ""start_token"": 5, ""end_token"": 6, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_226,cliente_06_profesional,Me regala un pescado,por favor me da un pescado,hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_227,cliente_06_profesional,¿Me envían factura?,¿me envían factura?,solicitar_factura,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura"", ""normalized_text"": ""factura"", ""start_char"": 11, ""end_char"": 18, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_228,cliente_06_profesional,"Estimado, mándeme una cazuela","estimado, mándeme una cazuela",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""cazuela"", ""canonical"": ""cazuela"", ""text"": ""cazuela"", ""normalized_text"": ""cazuela"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 4, ""end_token"": 5, ""priority"": 80, ""source"": ""PhraseMatcher""}]",1,0,
caso_229,cliente_06_profesional,"Caballero, tienen el menú del día?","caballero, tienen el menú del día?",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 21, ""end_char"": 25, ""start_token"": 4, ""end_token"": 5, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_230,cliente_06_profesional,"Caballero, me regala un arroz con camarón","caballero, por favor me da un arroz con camarón",hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 30, ""end_char"": 35, ""start_token"": 7, ""end_token"": 8, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 30, ""end_char"": 47, ""start_token"": 7, ""end_token"": 10, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 40, ""end_char"": 47, ""start_token"": 9, ""end_token"": 10, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_231,cliente_06_profesional,Mándeme una arroz con camarón,mándeme una arroz con camarón,hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 12, ""end_char"": 17, ""start_token"": 2, ""end_token"": 3, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 12, ""end_char"": 29, ""start_token"": 2, ""end_token"": 5, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 22, ""end_char"": 29, ""start_token"": 4, ""end_token"": 5, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_232,cliente_06_profesional,"Caballero, pásame el menú","caballero, pásame el menú",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 21, ""end_char"": 25, ""start_token"": 4, ""end_token"": 5, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_233,cliente_06_profesional,"Me mandas el menú, estimado","me mandas el menú, estimado",consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 13, ""end_char"": 17, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_234,cliente_06_profesional,"Estimado, quiero una hamburguesa","estimado, quiero una hamburguesa",hacer_pedido,{},[],0,0,
caso_235,cliente_06_profesional,Me regala un pescado,por favor me da un pescado,hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_236,cliente_06_profesional,"Estimado, necesito factura a nombre de la empresa","estimado, necesito factura necesito factura electrónica",solicitar_factura,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura"", ""normalized_text"": ""factura"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}, {""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura electrónica"", ""normalized_text"": ""factura electrónica"", ""start_char"": 36, ""end_char"": 55, ""start_token"": 5, ""end_token"": 7, ""priority"": 60, ""source"": ""PhraseMatcher""}]",2,1,
caso_237,cliente_06_profesional,¿Me envían factura?,¿me envían factura?,solicitar_factura,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""factura_electronica"", ""canonical"": ""Factura electrónica"", ""text"": ""factura"", ""normalized_text"": ""factura"", ""start_char"": 11, ""end_char"": 18, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_238,cliente_06_profesional,Tienen el menú del día?,tienen el menú del día?,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 10, ""end_char"": 14, ""start_token"": 2, ""end_token"": 3, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_239,cliente_06_profesional,Me regala la cuenta,por favor me da la cuenta,solicitar_factura,{},[],0,0,
caso_240,cliente_06_profesional,Me mandas el menú,me mandas el menú,consultar_menu,{},"[{""entity_type"": ""SERVICIO"", ""entity_id"": ""menu_pdf"", ""canonical"": ""menu_pdf"", ""text"": ""menú"", ""normalized_text"": ""menú"", ""start_char"": 13, ""end_char"": 17, ""start_token"": 3, ""end_token"": 4, ""priority"": 60, ""source"": ""PhraseMatcher""}]",1,0,
caso_241,cliente_07_baja_alfabetizacion_digital,mándeme una hamburguesa,mándeme una hamburguesa,hacer_pedido,{},[],0,0,
caso_242,cliente_07_baja_alfabetizacion_digital,Quiero una combo,quiero una combo,hacer_pedido,{},[],0,0,
caso_243,cliente_07_baja_alfabetizacion_digital,necesito pedir un cazuela,necesito pedir un cazuela,hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""cazuela"", ""canonical"": ""cazuela"", ""text"": ""cazuela"", ""normalized_text"": ""cazuela"", ""start_char"": 18, ""end_char"": 25, ""start_token"": 3, ""end_token"": 4, ""priority"": 80, ""source"": ""PhraseMatcher""}]",1,0,
caso_244,cliente_07_baja_alfabetizacion_digital,"me regala un pescado, doña","por favor me da un pescado, doña",hacer_pedido,{},"[{""entity_type"": ""ALERGENO"", ""entity_id"": ""pescado"", ""canonical"": ""Pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 90, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""pescado"", ""canonical"": ""pescado"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}, {""entity_type"": ""CATEGORIA"", ""entity_id"": ""pescados"", ""canonical"": ""Pescados"", ""text"": ""pescado"", ""normalized_text"": ""pescado"", ""start_char"": 19, ""end_char"": 26, ""start_token"": 5, ""end_token"": 6, ""priority"": 70, ""source"": ""PhraseMatcher""}]",3,0,
caso_245,cliente_07_baja_alfabetizacion_digital,necesito pedir un mojarra frita,necesito pedir un mojarra frita,hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 18, ""end_char"": 31, ""start_token"": 3, ""end_token"": 5, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 26, ""end_char"": 31, ""start_token"": 4, ""end_token"": 5, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_246,cliente_07_baja_alfabetizacion_digital,"don, ¿cuánto vale la arroz con camarón?","don, ¿cuánto vale la arroz con camarón?",consultar_precio,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 21, ""end_char"": 26, ""start_token"": 6, ""end_token"": 7, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 21, ""end_char"": 38, ""start_token"": 6, ""end_token"": 9, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 31, ""end_char"": 38, ""start_token"": 8, ""end_token"": 9, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_247,cliente_07_baja_alfabetizacion_digital,"mano, mándeme una mojarra frita","mano, mándeme una mojarra frita",hacer_pedido,{},"[{""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""mojarra_frita"", ""canonical"": ""Mojarra Frita"", ""text"": ""mojarra frita"", ""normalized_text"": ""mojarra frita"", ""start_char"": 18, ""end_char"": 31, ""start_token"": 4, ""end_token"": 6, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PREPARACION"", ""entity_id"": ""frito"", ""canonical"": ""frito"", ""text"": ""frita"", ""normalized_text"": ""frita"", ""start_char"": 26, ""end_char"": 31, ""start_token"": 5, ""end_token"": 6, ""priority"": 75, ""source"": ""PhraseMatcher""}]",2,2,
caso_248,cliente_07_baja_alfabetizacion_digital,¿a cómo tienen el hamburguesa?,¿a cómo tienen el hamburguesa?,consultar_precio,{},[],0,0,
caso_249,cliente_07_baja_alfabetizacion_digital,"¿cuánto vale la arroz con camarón, mano?","¿cuánto vale la arroz con camarón, mano?",consultar_precio,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 16, ""end_char"": 21, ""start_token"": 4, ""end_token"": 5, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 16, ""end_char"": 33, ""start_token"": 4, ""end_token"": 7, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 26, ""end_char"": 33, ""start_token"": 6, ""end_token"": 7, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_250,cliente_07_baja_alfabetizacion_digital,mándeme una ejecutivo,mándeme una ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 12, ""end_char"": 21, ""start_token"": 2, ""end_token"": 3, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_251,cliente_07_baja_alfabetizacion_digital,¿a cómo tienen el cazuela?,¿a cómo tienen el cazuela?,consultar_precio,{},"[{""entity_type"": ""PRODUCTO_BASE"", ""entity_id"": ""cazuela"", ""canonical"": ""cazuela"", ""text"": ""cazuela"", ""normalized_text"": ""cazuela"", ""start_char"": 18, ""end_char"": 25, ""start_token"": 5, ""end_token"": 6, ""priority"": 80, ""source"": ""PhraseMatcher""}]",1,0,
caso_252,cliente_07_baja_alfabetizacion_digital,"¿Qué precio tiene la hamburguesa, mano?","¿qué precio tiene la hamburguesa, mano?",consultar_precio,{},[],0,0,
caso_253,cliente_07_baja_alfabetizacion_digital,¿qué precio tiene la ejecutivo?,¿qué precio tiene la ejecutivo?,consultar_precio,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""ejecutivo"", ""normalized_text"": ""ejecutivo"", ""start_char"": 21, ""end_char"": 30, ""start_token"": 5, ""end_token"": 6, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,0,
caso_254,cliente_07_baja_alfabetizacion_digital,quiero una hamburguesa,quiero una hamburguesa,hacer_pedido,{},[],0,0,
caso_255,cliente_07_baja_alfabetizacion_digital,¿cuánto vale la corrientazo?,¿cuánto vale la almuerzo ejecutivo?,consultar_precio,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 16, ""end_char"": 34, ""start_token"": 4, ""end_token"": 6, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_256,cliente_07_baja_alfabetizacion_digital,"mano, quiero una arroz con camarón","mano, quiero una arroz con camarón",hacer_pedido,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 17, ""end_char"": 22, ""start_token"": 4, ""end_token"": 5, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 17, ""end_char"": 34, ""start_token"": 4, ""end_token"": 7, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 27, ""end_char"": 34, ""start_token"": 6, ""end_token"": 7, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_257,cliente_07_baja_alfabetizacion_digital,¿a cómo tienen el arroz con camarón?,¿a cómo tienen el arroz con camarón?,consultar_precio,{},"[{""entity_type"": ""INGREDIENTE"", ""entity_id"": ""arroz"", ""canonical"": ""Arroz"", ""text"": ""arroz"", ""normalized_text"": ""arroz"", ""start_char"": 18, ""end_char"": 23, ""start_token"": 5, ""end_token"": 6, ""priority"": 65, ""source"": ""PhraseMatcher""}, {""entity_type"": ""PRODUCTO_ESPECIFICO"", ""entity_id"": ""arroz_con_camaron"", ""canonical"": ""Arroz con Camarón"", ""text"": ""arroz con camarón"", ""normalized_text"": ""arroz con camarón"", ""start_char"": 18, ""end_char"": 35, ""start_token"": 5, ""end_token"": 8, ""priority"": 100, ""source"": ""PhraseMatcher""}, {""entity_type"": ""ALERGENO"", ""entity_id"": ""crustaceos"", ""canonical"": ""Crustáceos"", ""text"": ""camarón"", ""normalized_text"": ""camarón"", ""start_char"": 28, ""end_char"": 35, ""start_token"": 7, ""end_token"": 8, ""priority"": 90, ""source"": ""PhraseMatcher""}]",3,3,
caso_258,cliente_07_baja_alfabetizacion_digital,"¿a cómo tienen el corrientazo, don?","¿a cómo tienen el almuerzo ejecutivo, don?",consultar_precio,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 18, ""end_char"": 36, ""start_token"": 5, ""end_token"": 7, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
caso_259,cliente_07_baja_alfabetizacion_digital,quiero una corrientazo,quiero una almuerzo ejecutivo,hacer_pedido,{},"[{""entity_type"": ""CATEGORIA"", ""entity_id"": ""almuerzos_ejecutivos"", ""canonical"": ""Almuerzos Ejecutivos"", ""text"": ""almuerzo ejecutivo"", ""normalized_text"": ""almuerzo ejecutivo"", ""start_char"": 11, ""end_char"": 29, ""start_token"": 2, ""end_token"": 4, ""priority"": 70, ""source"": ""PhraseMatcher""}]",1,1,
